customer_id,email,first_name,last_name,age,gender,annual_income,customer_segment,marital_status,education,location_type,city,state,country,signup_date,last_login,preferred_channel,is_active
1263,tinareynolds@example.com,Paul,Estrada,48,Other,106240,High Value,Divorced,Master,Rural,West Aaronborough,Texas,USA,2023-01-03,2023-01-14,Email,True
1264,allen16@example.net,Kristen,Thomas,56,F,82933,High Value,Divorced,Some College,Suburban,South James,Washington,USA,2023-08-18,2023-09-08,Email,True
1265,cellis@example.net,Lisa,Cameron,40,Other,69063,Mid Value,Single,Bachelor,Suburban,South Amyburgh,Mississippi,USA,2025-01-08,2025-01-21,Mobile App,True
1266,julie58@example.net,Jason,Sanchez,43,M,109886,High Value,Single,High School,Urban,Petersonmouth,Delaware,USA,2023-04-17,2023-04-24,Mobile App,True
1267,terri46@example.com,Terry,Hicks,18,M,24455,Low Value,Married,Some College,Urban,Samanthastad,Mississippi,USA,2024-11-23,2024-12-20,Email,True
1268,lisaschroeder@example.org,Christy,Martin,65,Other,53289,Mid Value,Single,Master,Suburban,Lake Daniel,Florida,USA,2024-12-29,2025-01-03,Email,True
1269,gina98@example.net,Joseph,Haynes,45,F,81246,High Value,Married,High School,Rural,Marshallview,Iowa,USA,2024-07-25,2024-08-10,Email,True
1270,johnsmith@example.org,Lawrence,Holmes,72,F,86777,High Value,Married,High School,Suburban,Savagestad,Arkansas,USA,2024-08-12,2024-08-30,Email,True
1271,philip66@example.net,Natalie,Cooper,25,Other,23004,Low Value,Married,High School,Suburban,Jamesshire,Indiana,USA,2024-03-26,2024-04-10,Mobile App,True
1272,maurice64@example.net,Sharon,Higgins,19,F,20000,Low Value,Single,Some College,Rural,Perkinsport,Kentucky,USA,2023-05-24,2023-06-09,Mobile App,False
1273,daniel99@example.net,Lisa,Richard,63,F,66296,Mid Value,Divorced,Some College,Urban,Port Scott,Alaska,USA,2023-03-18,2023-03-26,Web,True
1274,vcurtis@example.org,Kelly,Lawrence,36,F,75517,Mid Value,Married,Bachelor,Urban,South Kristen,South Dakota,USA,2024-10-27,2024-11-13,Web,True
1275,ggonzalez@example.com,Joshua,Cowan,27,M,55001,Mid Value,Divorced,Some College,Suburban,Port William,Hawaii,USA,2024-02-10,2024-03-07,Web,True
1276,jackstephens@example.net,Jeremy,Smith,29,M,44605,Low Value,Divorced,Master,Rural,Stephaniehaven,Oregon,USA,2023-11-25,2023-12-05,Mobile App,True
1277,bairderin@example.net,Abigail,Ramos,35,Other,65885,Mid Value,Single,Master,Rural,Amandaburgh,Maryland,USA,2023-04-14,2023-05-08,Web,True
1278,brendanchavez@example.net,Sarah,Powell,46,M,107308,High Value,Married,Bachelor,Suburban,East Sarahmouth,North Dakota,USA,2023-11-26,2023-12-19,Web,True
1279,beltranjoshua@example.org,Marcus,Hudson,29,Other,35814,Low Value,Widowed,Bachelor,Suburban,Adamburgh,Delaware,USA,2023-12-15,2024-01-07,Mobile App,True
1280,amercer@example.com,Patrick,Terry,38,M,66114,Mid Value,Single,Bachelor,Urban,Melissaburgh,Connecticut,USA,2023-08-29,2023-09-12,Mobile App,True
1281,parsonsbradley@example.org,Stephanie,Watson,29,Other,48690,Low Value,Widowed,Bachelor,Suburban,North Kellyview,Georgia,USA,2024-11-09,2024-11-15,Web,True
1282,ramirezbrad@example.org,Travis,Nunez,26,M,50307,Mid Value,Single,Bachelor,Rural,Port Donald,Connecticut,USA,2024-12-14,2025-01-13,Web,True
1283,brian06@example.org,Joseph,Lowery,27,M,44313,Low Value,Divorced,High School,Urban,Gordonfort,Wisconsin,USA,2023-04-27,2023-05-18,Mobile App,False
1284,fstevenson@example.org,Ian,Collier,34,Other,70344,Mid Value,Married,Master,Urban,North Fredshire,Vermont,USA,2024-05-12,2024-05-12,Email,True
1285,qpatton@example.org,Jennifer,Allen,45,Other,60000,Mid Value,Married,Master,Rural,West Brenda,California,USA,2024-01-15,2024-01-16,Mobile App,True
1286,bjackson@example.org,Jacob,Wells,53,M,80126,High Value,Divorced,High School,Urban,Nicolebury,Arkansas,USA,2023-11-02,2023-11-15,Email,True
1287,brianna38@example.com,Timothy,Raymond,64,F,78735,Mid Value,Divorced,High School,Rural,Lake Richardside,North Carolina,USA,2023-03-04,2023-03-30,Email,True
1288,daniellewright@example.org,Jennifer,Lara,41,Other,75265,Mid Value,Single,Some College,Rural,Melissamouth,Alabama,USA,2024-03-27,2024-03-31,Web,False
1289,kylesimmons@example.org,Kevin,Brown,35,F,70589,Mid Value,Single,Master,Suburban,North Carrietown,Michigan,USA,2023-12-20,2024-01-16,Mobile App,True
1290,lesusan@example.net,Mary,Glover,51,F,96703,High Value,Divorced,High School,Rural,North Joshua,Maine,USA,2024-09-10,2024-09-18,Mobile App,True
1291,waltersdaniel@example.com,Dana,Macias,31,M,45359,Low Value,Widowed,Some College,Rural,East Jamesfort,Massachusetts,USA,2024-07-05,2024-07-13,Web,True
1292,joshua58@example.net,Brittany,Cervantes,23,F,33565,Low Value,Divorced,Some College,Rural,Arthurfort,Vermont,USA,2023-03-28,2023-04-10,Web,True
1293,briangonzalez@example.net,Judith,Hughes,57,Other,59262,Mid Value,Widowed,Some College,Urban,Delgadostad,New Mexico,USA,2024-02-08,2024-03-04,Mobile App,True
1294,briancarter@example.org,Alec,Velazquez,48,Other,86900,High Value,Single,High School,Rural,Dannyview,New Hampshire,USA,2023-09-21,2023-09-30,Mobile App,True
1295,ljackson@example.org,Steven,Patrick,31,M,51313,Mid Value,Divorced,Bachelor,Urban,Tamaraport,Alaska,USA,2024-08-07,2024-09-01,Mobile App,True
1296,robert37@example.net,James,Green,68,M,74658,Mid Value,Divorced,Some College,Urban,Matthewston,Minnesota,USA,2023-01-14,2023-01-15,Email,False
1297,vbeck@example.org,Christine,Mitchell,49,M,81202,High Value,Divorced,Bachelor,Urban,North Stephenshire,Colorado,USA,2024-06-25,2024-07-18,Web,True
1298,cartercynthia@example.org,Brett,Davis,52,Other,93363,High Value,Married,High School,Urban,Toddfort,Utah,USA,2024-07-18,2024-08-14,Mobile App,True
1299,tracy48@example.org,Debra,Stevens,28,M,51966,Mid Value,Widowed,Some College,Urban,Christineberg,Kentucky,USA,2024-06-27,2024-07-16,Email,True
1300,timothy28@example.org,Joel,Young,19,F,20000,Low Value,Married,High School,Rural,Morrisburgh,Rhode Island,USA,2024-01-29,2024-02-19,Web,True
1301,selenaanderson@example.com,Shelly,Chavez,19,M,39744,Low Value,Divorced,Some College,Urban,Burnettbury,Idaho,USA,2023-09-04,2023-10-04,Mobile App,False
1302,cday@example.com,Tony,Martin,59,F,67876,Mid Value,Widowed,Bachelor,Urban,Randyberg,Texas,USA,2024-12-01,2024-12-31,Web,True
1303,jennifer74@example.net,Lori,Mendez,69,Other,78350,Mid Value,Single,Bachelor,Suburban,Port Charlesfurt,Washington,USA,2023-04-14,2023-05-06,Email,True
1304,todd40@example.net,Katelyn,Dickerson,32,F,54982,Mid Value,Single,Some College,Urban,Lake Jamesmouth,Michigan,USA,2024-02-16,2024-02-21,Web,True
1305,henrysanchez@example.org,Sylvia,Davila,60,Other,53639,Mid Value,Widowed,Some College,Urban,New Erin,Minnesota,USA,2024-01-24,2024-02-02,Web,True
1306,dcervantes@example.net,Jacqueline,Hill,73,M,62745,Mid Value,Married,Bachelor,Suburban,Garciaview,New Jersey,USA,2023-11-12,2023-11-17,Web,True
1307,scampos@example.net,Nicholas,Williams,43,M,85671,High Value,Divorced,Master,Suburban,Jenniferland,Utah,USA,2024-10-09,2024-11-08,Email,True
1308,ofarmer@example.com,Linda,Espinoza,56,F,78243,Mid Value,Divorced,Master,Suburban,West David,Arkansas,USA,2024-08-15,2024-09-02,Email,False
1309,andersondavid@example.org,William,Christensen,66,M,96355,High Value,Single,Master,Rural,Mitchellhaven,Idaho,USA,2023-11-10,2023-11-28,Web,True
1310,kingaaron@example.com,David,Burnett,32,Other,42145,Low Value,Married,Bachelor,Suburban,Aliciaside,Louisiana,USA,2023-08-29,2023-09-18,Web,True
1311,karenstewart@example.org,Jacob,King,40,F,64444,Mid Value,Widowed,Bachelor,Suburban,New Christopher,Wyoming,USA,2023-09-07,2023-09-28,Web,True
1312,ihahn@example.net,Jacob,Vega,54,F,93065,High Value,Single,Bachelor,Rural,Port Evelyn,Missouri,USA,2023-07-30,2023-08-09,Web,True
1313,mmiller@example.org,Mia,Lopez,68,F,55970,Mid Value,Married,High School,Urban,North Christinaport,Oklahoma,USA,2023-05-06,2023-06-02,Web,True
1314,wileyroberta@example.com,Shelby,Pearson,29,M,45026,Low Value,Single,Some College,Suburban,Port Sean,Missouri,USA,2024-02-14,2024-03-03,Mobile App,True
1315,jmorgan@example.org,William,Bautista,23,Other,34484,Low Value,Married,High School,Suburban,Millerchester,Arizona,USA,2024-08-13,2024-08-16,Mobile App,True
1316,gary79@example.net,Jeanne,Strong,72,F,67923,Mid Value,Widowed,Bachelor,Suburban,East Amandabury,Arizona,USA,2023-12-30,2024-01-09,Web,True
1317,cindy47@example.net,Kimberly,Liu,23,Other,31916,Low Value,Widowed,Bachelor,Urban,Yolandaborough,Kentucky,USA,2025-01-21,2025-01-28,Web,False
1318,hoffmanjavier@example.org,Jeffrey,Holder,28,F,44191,Low Value,Single,Bachelor,Suburban,West Tracyland,Arizona,USA,2023-04-24,2023-05-05,Mobile App,True
1319,jonathan23@example.com,Cindy,Reese,55,Other,67282,Mid Value,Single,Master,Urban,Jamiechester,Arizona,USA,2023-01-19,2023-01-30,Email,True
1320,brownlori@example.com,Sabrina,Lloyd,30,Other,49509,Low Value,Divorced,Some College,Suburban,New Michael,Missouri,USA,2024-12-09,2024-12-23,Web,True
1321,timperry@example.org,Jacob,Fischer,24,Other,43468,Low Value,Divorced,Master,Urban,Jessicashire,Wyoming,USA,2023-10-01,2023-10-12,Mobile App,True
1322,nicoleevans@example.com,April,Howell,31,F,47615,Low Value,Married,Bachelor,Urban,Fieldsfurt,Michigan,USA,2024-11-20,2024-11-27,Web,True
1323,bjuarez@example.com,Monica,Smith,46,F,93378,High Value,Married,High School,Rural,Hancockborough,Michigan,USA,2024-08-01,2024-08-25,Web,False
1324,julian26@example.net,Paula,Allen,29,Other,51829,Mid Value,Married,Master,Suburban,Port Alicia,Virginia,USA,2024-12-24,2025-01-08,Web,True
1325,douglaswalker@example.org,Rachel,Day,30,Other,39566,Low Value,Divorced,Master,Suburban,North Francis,Oklahoma,USA,2024-07-22,2024-08-17,Email,True
1326,oweeks@example.org,Michael,Wilson,24,Other,43140,Low Value,Single,Bachelor,Urban,Pittmanside,Missouri,USA,2024-03-09,2024-04-03,Mobile App,True
1327,ufoster@example.com,Autumn,Flores,54,Other,93034,High Value,Divorced,Bachelor,Urban,West Renee,Georgia,USA,2024-10-18,2024-10-24,Web,True
1328,richardsonkendra@example.org,Christopher,Rodriguez,25,M,42699,Low Value,Widowed,Bachelor,Urban,Heatherberg,Oklahoma,USA,2023-12-30,2024-01-14,Mobile App,True
1329,chelseasuarez@example.org,Michael,Mcdonald,37,Other,62669,Mid Value,Single,Some College,Suburban,West Adamton,Alabama,USA,2023-10-22,2023-11-09,Web,True
1330,egill@example.com,Summer,Washington,24,M,43862,Low Value,Divorced,Some College,Urban,West Robertport,Idaho,USA,2024-04-27,2024-05-16,Web,True
1331,hhicks@example.org,Chris,Drake,24,M,37344,Low Value,Widowed,Bachelor,Urban,Davischester,Minnesota,USA,2024-06-26,2024-07-15,Web,True
1332,leeshawn@example.org,Deborah,Gonzalez,29,Other,50956,Mid Value,Divorced,Bachelor,Urban,East Joshuabury,Alabama,USA,2023-08-09,2023-09-04,Mobile App,True
1333,gabrielwilliams@example.org,Lindsey,Smith,21,Other,33962,Low Value,Married,Master,Suburban,Billybury,Oregon,USA,2024-03-18,2024-04-11,Mobile App,True
1334,maria04@example.org,Wayne,Johnson,34,Other,67514,Mid Value,Divorced,Bachelor,Urban,New Edward,Arkansas,USA,2024-08-14,2024-09-12,Mobile App,True
1335,ztorres@example.org,David,Mendoza,20,M,40003,Low Value,Single,Some College,Urban,South Melissaville,Louisiana,USA,2023-02-10,2023-02-13,Email,True
1336,jonathan88@example.org,Christopher,Rodriguez,34,M,71403,Mid Value,Married,Some College,Rural,Garciaside,South Dakota,USA,2023-04-09,2023-04-09,Web,True
1337,baileydorothy@example.com,Colleen,Ortega,42,Other,60493,Mid Value,Widowed,Master,Suburban,East Jessica,Wyoming,USA,2024-03-18,2024-04-07,Web,True
1338,kristinanderson@example.org,Crystal,Dickerson,22,F,25517,Low Value,Divorced,Bachelor,Suburban,New Jordanborough,Massachusetts,USA,2024-05-08,2024-06-05,Mobile App,True
1339,richardmatthews@example.com,Gabrielle,Nichols,39,Other,68141,Mid Value,Divorced,Some College,Suburban,Mirandabury,Colorado,USA,2024-10-04,2024-10-05,Mobile App,True
1340,stevengarcia@example.net,Jessica,Carroll,20,F,34437,Low Value,Married,Bachelor,Suburban,Jessicaburgh,Kentucky,USA,2023-03-23,2023-04-18,Mobile App,False
1341,andrea85@example.net,Gary,Jackson,18,F,32146,Low Value,Married,Master,Urban,New Victor,North Carolina,USA,2024-03-10,2024-03-18,Mobile App,True
1342,panderson@example.org,Cynthia,Jones,50,M,108284,High Value,Widowed,Bachelor,Suburban,New Sharonhaven,New Jersey,USA,2024-04-22,2024-05-22,Mobile App,True
1343,edwardschristina@example.com,Shane,Gilbert,40,Other,50488,Mid Value,Divorced,Bachelor,Urban,Kimberlyshire,Mississippi,USA,2024-11-12,2024-12-09,Web,True
1344,josephnavarro@example.com,Brianna,Thompson,54,Other,92153,High Value,Widowed,Some College,Suburban,Latashashire,Tennessee,USA,2024-05-24,2024-06-22,Web,True
1345,anarodgers@example.net,Nicolas,Barnes,18,Other,21137,Low Value,Widowed,Some College,Suburban,Brownport,Delaware,USA,2023-06-19,2023-07-16,Web,True
1346,alexhogan@example.com,Edward,Ingram,51,F,101395,High Value,Married,High School,Suburban,Chelseashire,Kansas,USA,2023-11-21,2023-11-23,Mobile App,True
1347,blakephilip@example.org,Carol,Frank,18,F,31909,Low Value,Single,Some College,Urban,East Chase,Maine,USA,2023-01-09,2023-01-27,Web,False
1348,ritashields@example.org,Trevor,Glenn,37,F,74196,Mid Value,Divorced,Some College,Suburban,Jeremiahland,Hawaii,USA,2023-07-04,2023-07-18,Web,True
1349,nicholsondiamond@example.com,Kelsey,Shepard,24,M,27100,Low Value,Divorced,Some College,Urban,Crystalland,Utah,USA,2024-08-19,2024-08-25,Mobile App,True
1350,nguyensamantha@example.net,Chad,Rowe,41,F,109191,High Value,Widowed,Master,Suburban,West Courtney,Mississippi,USA,2024-01-14,2024-02-09,Web,True
1351,graysarah@example.net,Ruben,Small,64,M,86823,High Value,Widowed,Some College,Suburban,Johnsonfort,South Dakota,USA,2025-01-03,2025-01-11,Email,True
1352,tjones@example.org,Anthony,Wiggins,25,M,36147,Low Value,Married,Some College,Rural,Smithburgh,North Carolina,USA,2023-08-27,2023-09-26,Web,True
1353,emily96@example.org,Michelle,Lopez,71,Other,70719,Mid Value,Single,High School,Urban,Scottbury,Colorado,USA,2024-05-07,2024-05-09,Email,True
1354,browndanny@example.org,Jeffrey,Moreno,60,M,80473,High Value,Single,Bachelor,Rural,West Mckenzie,Alaska,USA,2024-02-28,2024-03-25,Web,True
1355,caroline12@example.org,Cathy,Johnson,35,M,62931,Mid Value,Single,Master,Urban,Davidfurt,Missouri,USA,2023-09-25,2023-10-08,Web,False
1356,marshlaurie@example.net,Janice,Vasquez,38,M,78555,Mid Value,Married,Some College,Suburban,Jamieburgh,Kansas,USA,2024-02-17,2024-03-17,Web,True
1357,cheryljordan@example.org,Amber,Ortiz,65,F,95180,High Value,Single,High School,Suburban,New James,Wyoming,USA,2023-10-11,2023-10-13,Mobile App,True
1358,derek54@example.com,Melissa,Rodriguez,41,M,106059,High Value,Divorced,Master,Urban,Port Chase,West Virginia,USA,2023-02-23,2023-03-18,Web,True
1359,michael05@example.net,Ryan,Robbins,19,F,27939,Low Value,Single,Some College,Urban,Paulmouth,Illinois,USA,2024-10-04,2024-10-30,Email,True
1360,dsmith@example.com,Jeremy,Kelly,36,F,73614,Mid Value,Widowed,Bachelor,Suburban,East Geoffreybury,Connecticut,USA,2024-05-21,2024-06-03,Mobile App,False
1361,diana26@example.org,Jeremy,Silva,30,F,39417,Low Value,Single,Bachelor,Urban,Bettyfort,Arizona,USA,2024-04-28,2024-05-24,Mobile App,True
1362,wolftimothy@example.net,Charlene,Mosley,24,Other,36077,Low Value,Widowed,Bachelor,Suburban,East Kellymouth,Colorado,USA,2023-09-27,2023-10-21,Mobile App,True
1363,zvasquez@example.com,Andrea,Ware,56,M,96759,High Value,Widowed,Some College,Urban,New Madeline,South Dakota,USA,2024-06-14,2024-07-08,Mobile App,True
1364,underwoodjason@example.net,Frank,Sharp,50,F,61952,Mid Value,Single,Bachelor,Suburban,Silvaside,Virginia,USA,2023-02-26,2023-03-28,Mobile App,False
1365,andrew99@example.org,James,Gutierrez,38,F,58382,Mid Value,Widowed,Bachelor,Suburban,Coryberg,Pennsylvania,USA,2024-02-16,2024-03-14,Web,True
1366,careyrobert@example.net,Douglas,Russell,65,Other,68606,Mid Value,Married,Some College,Urban,Port Lisamouth,Ohio,USA,2023-10-13,2023-11-01,Email,True
1367,chaynes@example.org,Marcus,Holmes,27,Other,45619,Low Value,Single,Bachelor,Suburban,Johnshire,Ohio,USA,2024-06-26,2024-07-18,Web,True
1368,angelagolden@example.net,Thomas,Pacheco,23,F,24940,Low Value,Married,Bachelor,Urban,Lake Danielstad,Hawaii,USA,2024-11-04,2024-11-17,Web,True
1369,julierichardson@example.org,George,Fleming,71,Other,77848,Mid Value,Single,High School,Urban,West Megan,North Carolina,USA,2025-01-13,2025-01-22,Mobile App,True
1370,karenfleming@example.net,Jacqueline,Luna,57,Other,75957,Mid Value,Single,Some College,Urban,South Christopher,Nebraska,USA,2024-03-25,2024-03-26,Web,True
1371,kathleenbriggs@example.com,Desiree,Griffin,22,M,31285,Low Value,Widowed,Some College,Urban,Port Meghan,Ohio,USA,2024-11-18,2024-11-30,Mobile App,True
1372,susancarlson@example.com,Ashley,Anthony,18,F,27776,Low Value,Single,Some College,Urban,Nicholasfort,Maryland,USA,2023-03-27,2023-03-27,Mobile App,True
1373,tiffanyfinley@example.org,Tiffany,Duffy,26,Other,54054,Mid Value,Single,Bachelor,Rural,Cassandrahaven,Hawaii,USA,2023-04-24,2023-04-24,Mobile App,True
1374,brandonyoung@example.org,Robin,Phillips,74,F,95261,High Value,Widowed,Some College,Suburban,Port Melissa,Missouri,USA,2024-01-07,2024-01-10,Email,True
1375,nicholas25@example.net,Danny,Johnson,29,Other,44477,Low Value,Single,Bachelor,Urban,Barryfort,North Carolina,USA,2023-05-15,2023-06-03,Mobile App,True
1376,kaylabates@example.com,Robert,Davis,46,F,80817,High Value,Married,Bachelor,Urban,Smithton,Rhode Island,USA,2023-05-01,2023-05-01,Web,True
1377,tatejames@example.com,Stephen,Jackson,35,Other,74912,Mid Value,Widowed,Some College,Urban,Port Kendra,Colorado,USA,2024-01-08,2024-01-25,Email,True
1378,sarahwillis@example.org,Michael,Nicholson,32,Other,45262,Low Value,Single,Bachelor,Rural,West William,Connecticut,USA,2023-02-25,2023-03-02,Web,True
1379,corey37@example.net,Eric,Baldwin,22,Other,31628,Low Value,Single,Bachelor,Suburban,New Brittanyland,Wisconsin,USA,2024-02-05,2024-02-07,Web,True
1380,kevindeleon@example.org,Lori,Johnson,51,F,101094,High Value,Single,Bachelor,Suburban,Pattonberg,Florida,USA,2023-08-10,2023-09-02,Mobile App,False
1381,douglasfinley@example.com,Catherine,Bell,33,F,50906,Mid Value,Married,Some College,Suburban,East Markview,Idaho,USA,2023-03-13,2023-04-04,Web,False
1382,christinataylor@example.net,Sarah,Fernandez,48,Other,109774,High Value,Divorced,Some College,Urban,South Jessicamouth,Wisconsin,USA,2023-12-12,2024-01-09,Web,True
1383,pamelarivera@example.net,Matthew,Green,19,Other,32954,Low Value,Widowed,Some College,Rural,Whitneyport,North Carolina,USA,2024-03-22,2024-03-26,Web,True
1384,braysean@example.org,Michele,Harrison,32,F,44928,Low Value,Single,Master,Suburban,Paigeland,Texas,USA,2023-07-17,2023-07-21,Mobile App,True
1385,greid@example.org,Peter,Matthews,32,Other,46942,Low Value,Married,Some College,Suburban,Lauramouth,Hawaii,USA,2023-03-04,2023-03-09,Email,True
1386,mario03@example.com,Mark,Holder,26,Other,47265,Low Value,Divorced,Bachelor,Rural,Jamiemouth,Georgia,USA,2024-02-01,2024-02-01,Email,True
1387,debbie01@example.com,William,Lawson,40,F,52687,Mid Value,Single,Master,Suburban,North Jasonside,Maine,USA,2024-07-26,2024-08-21,Email,True
1388,taylorgalvan@example.org,Isaiah,Bennett,66,M,93055,High Value,Widowed,Bachelor,Suburban,North Kimberly,Florida,USA,2024-10-17,2024-10-29,Email,True
1389,camachokristin@example.org,Destiny,Bender,28,Other,47758,Low Value,Married,Master,Rural,North Adam,West Virginia,USA,2024-12-29,2025-01-28,Mobile App,False
1390,tonyaclark@example.net,Justin,Smith,24,Other,35268,Low Value,Widowed,High School,Suburban,Macdonaldfurt,Nebraska,USA,2024-10-27,2024-10-27,Mobile App,True
1391,robertpeterson@example.net,Kimberly,Freeman,40,M,79515,Mid Value,Widowed,Master,Urban,North Lacey,Utah,USA,2024-11-30,2024-12-11,Web,True
1392,ashleymills@example.net,Richard,Cox,22,Other,26117,Low Value,Married,Some College,Suburban,West Wendybury,Oklahoma,USA,2023-11-19,2023-11-20,Mobile App,True
1393,michael01@example.net,Justin,Buchanan,25,F,35459,Low Value,Divorced,Bachelor,Suburban,Mcintoshstad,Louisiana,USA,2024-04-11,2024-04-22,Mobile App,True
